City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
201,Okitipupa,NG,6.50,4.78,93.65,44,98,0.92,overcast clouds
202,Buchanan,LR,5.88,-10.05,83.73,69,82,5.26,broken clouds
203,Port Hardy,CA,50.70,-127.42,28.89,59,71,14.34,broken clouds
204,Necochea,AR,-38.55,-58.74,63.1,69,38,17.29,scattered clouds
205,Geraldton,AU,-28.77,114.60,66.61,59,75,12.66,broken clouds
206,Sakakah,SA,29.97,40.21,78.64,25,37,10.96,scattered clouds
207,Yellowknife,CA,62.46,-114.35,-4.45,84,75,3.44,light snow
208,Hambantota,LK,6.12,81.12,81.21,73,64,6.06,broken clouds
209,Talnakh,RU,69.49,88.40,19.04,96,100,5.08,light snow
210,Sitrah,BH,26.15,50.62,87.8,51,20,11.5,few clouds
211,Victoria,HK,22.29,114.16,73.33,84,46,5.99,scattered clouds
212,Ketchikan,US,55.34,-131.65,25.65,39,0,14.16,clear sky
213,Stornoway,GB,58.21,-6.39,53.56,79,40,11.5,scattered clouds
214,Nichinan,JP,31.60,131.37,63.66,82,13,4.14,few clouds
215,Muzaffarabad,PK,34.37,73.47,64.33,66,77,6.02,broken clouds
216,Jilib,SO,0.49,42.79,96.98,34,62,12.77,broken clouds
217,Port Blair,IN,11.67,92.75,81.97,74,40,12.62,moderate rain
218,Coquimbo,CL,-29.95,-71.34,56.91,86,98,2.08,overcast clouds
219,Upernavik,GL,72.79,-56.15,12.0,75,98,1.88,overcast clouds
220,Luderitz,NA,-26.65,15.16,69.78,69,100,15.23,overcast clouds
221,Esso,RU,55.93,158.70,17.58,91,97,8.72,overcast clouds
222,Adrar,MR,20.50,-10.07,86.97,9,94,10.29,overcast clouds
223,Ewa Beach,US,21.32,-158.01,78.44,81,93,14.76,overcast clouds
224,Butembo,CD,0.15,29.28,66.97,88,87,2.19,moderate rain
225,Henties Bay,NA,-22.12,14.28,68.99,68,8,7.07,clear sky
226,Praia,CV,14.92,-23.51,84.74,48,20,13.8,few clouds
227,La Ronge,CA,55.10,-105.28,7.02,78,40,8.05,scattered clouds
228,Taoudenni,ML,22.68,-3.98,87.03,15,63,12.19,broken clouds
229,Wewak,PG,-3.55,143.63,81.0,83,99,8.61,overcast clouds
230,Meulaboh,ID,4.14,96.13,78.85,83,78,4.81,broken clouds
231,Masuguru,TZ,-11.37,38.42,101.44,19,33,4.27,scattered clouds
232,Richards Bay,ZA,-28.78,32.04,81.54,52,83,12.86,broken clouds
233,Stawell,AU,-37.05,142.77,58.69,82,1,5.46,clear sky
234,Athabasca,CA,54.72,-113.29,3.61,87,100,7.56,overcast clouds
235,Celestun,MX,20.87,-90.40,72.43,89,4,7.85,clear sky
236,Klaksvik,FO,62.23,-6.59,49.12,90,95,28.03,light rain
237,La Palma,US,33.85,-118.05,61.5,93,100,5.75,mist
238,Butaritari,KI,3.07,172.79,80.04,76,82,6.96,broken clouds
239,Tecoanapa,MX,16.52,-98.75,77.29,89,7,2.44,clear sky
240,Chokurdakh,RU,70.63,147.92,3.27,93,100,15.35,overcast clouds
241,Surab,PK,28.49,66.26,63.63,38,62,6.31,broken clouds
242,Alpena,US,45.06,-83.43,46.65,53,0,12.66,clear sky
243,Rio Grande,BR,-32.03,-52.10,68.11,59,1,15.37,clear sky
244,Takoradi,GH,4.88,-1.76,83.79,68,84,5.64,broken clouds
245,Inta,RU,66.03,60.17,27.55,87,100,15.97,overcast clouds
246,Karpathos,GR,35.51,27.21,66.16,68,40,17.27,scattered clouds
247,Madimba,TZ,-10.40,40.33,85.12,59,10,10.6,clear sky
248,Asfi,MA,32.30,-9.24,70.21,67,22,4.94,few clouds
249,Comodoro Rivadavia,AR,-45.87,-67.50,62.46,45,0,10.36,clear sky
250,Gazojak,TM,41.19,61.40,45.86,55,64,17.74,broken clouds
251,Mitu,CO,1.20,-70.17,72.95,90,86,1.48,overcast clouds
252,Pangody,RU,65.85,74.49,20.16,98,100,7.25,overcast clouds
253,Olafsvik,IS,64.89,-23.71,40.64,81,18,12.59,few clouds
254,Port Augusta,AU,-32.50,137.77,76.28,31,71,6.46,broken clouds
255,General Roca,AR,-39.03,-67.58,68.63,30,99,16.91,overcast clouds
256,Narsaq,GL,60.92,-46.05,32.22,95,96,5.64,overcast clouds
257,Rockport,US,28.02,-97.05,78.01,93,0,8.05,clear sky
258,Nome,US,64.50,-165.41,28.47,64,100,21.85,overcast clouds
259,Saint-Philippe,RE,-21.36,55.77,78.39,70,53,10.69,broken clouds
260,Plettenberg Bay,ZA,-34.05,23.37,71.42,70,95,11.74,overcast clouds
261,Dingle,PH,11.00,122.67,78.19,89,31,6.08,scattered clouds
262,Chuy,UY,-33.70,-53.46,63.1,65,0,10.71,clear sky
263,Rosario,AR,-32.95,-60.64,66.81,70,0,16.11,clear sky
264,Atchison,US,39.56,-95.12,43.9,70,10,9.28,clear sky
265,Faya,SA,18.39,42.45,73.92,43,8,7.0,clear sky
266,Krasnoselkup,RU,65.70,82.47,12.96,97,94,8.32,overcast clouds
267,Sorland,NO,67.67,12.69,42.66,73,57,23.09,broken clouds
268,High Level,CA,58.52,-117.14,-5.82,95,22,4.16,few clouds
269,Dudinka,RU,69.41,86.18,13.51,96,100,4.63,overcast clouds
270,Isla Vista,US,34.41,-119.86,59.83,85,100,3.44,overcast clouds
271,Karaton,ID,-6.34,106.10,75.51,92,100,3.87,overcast clouds
272,Batsfjord,NO,70.63,29.72,33.73,86,100,16.11,overcast clouds
273,Erenhot,CN,43.65,111.98,37.17,26,2,9.06,clear sky
274,Ilulissat,GL,69.22,-51.10,-3.21,94,64,6.38,broken clouds
275,Kango,GA,0.19,10.10,88.3,63,89,2.48,light rain
276,Ajdabiya,LY,30.76,20.23,74.14,56,41,16.11,light rain
277,Phan Thiet,VN,10.93,108.10,77.11,86,52,3.44,broken clouds
278,Karwar,IN,14.80,74.13,86.02,54,25,7.31,scattered clouds
279,Lucea,JM,18.45,-78.17,76.64,76,2,1.72,clear sky
280,Kutum,SD,14.20,24.67,85.44,16,2,6.85,clear sky
281,Inirida,CO,3.87,-67.92,74.53,91,98,1.12,overcast clouds
282,Port Lincoln,AU,-34.73,135.87,68.65,56,21,16.53,few clouds
283,Puerto Leguizamo,CO,-0.19,-74.78,71.08,87,71,1.1,broken clouds
284,Palmas Bellas,PA,9.23,-80.09,77.34,92,98,5.01,light rain
285,Mangochi,MW,-14.48,35.26,94.15,29,28,2.13,scattered clouds
286,Alofi,NU,-19.06,-169.92,75.42,75,8,16.15,clear sky
287,Westport,US,41.14,-73.36,68.56,87,100,8.01,overcast clouds
288,Honningsvag,NO,70.98,25.97,37.15,87,75,12.66,light rain
289,Carutapera,BR,-1.20,-46.02,75.6,93,99,6.44,overcast clouds
290,Rognan,NO,67.10,15.39,37.54,81,44,1.95,scattered clouds
291,Chimore,BO,-16.98,-65.13,71.67,58,0,2.04,clear sky
292,Bayan,CN,46.08,127.40,33.35,66,2,6.69,clear sky
293,Leh,IN,34.17,77.58,35.31,46,99,1.61,overcast clouds
294,Ilmajoki,FI,62.73,22.57,45.21,96,100,4.61,light rain
295,Natal,BR,-5.79,-35.21,83.05,69,75,12.66,broken clouds
296,Gardez,AF,33.60,69.23,50.09,40,16,5.68,few clouds
297,Touros,BR,-5.20,-35.46,80.8,61,100,11.65,overcast clouds
298,Acapulco,MX,16.86,-99.89,78.49,90,41,1.99,scattered clouds
299,Ekhabi,RU,53.51,142.97,29.08,69,88,15.41,overcast clouds
300,Pingliang,CN,35.54,106.69,49.1,75,78,5.93,broken clouds
301,Pio Ix,BR,-6.84,-40.58,76.84,66,73,10.38,broken clouds
302,Kokstad,ZA,-30.55,29.42,81.32,31,100,3.11,overcast clouds
303,Makakilo City,US,21.35,-158.09,77.02,81,87,14.2,overcast clouds
304,Matehuala,MX,23.65,-100.65,58.42,84,0,5.82,clear sky
305,San Policarpo,PH,12.18,125.51,82.04,78,100,3.62,overcast clouds
306,Havoysund,NO,71.00,24.66,37.63,77,94,14.88,overcast clouds
307,Leningradskiy,RU,69.38,178.42,11.25,83,3,6.62,clear sky
308,Key West,US,24.56,-81.78,82.4,77,0,12.66,clear sky
309,Sangmelima,CM,2.93,11.98,84.65,50,75,3.91,broken clouds
310,Le Port,RE,-20.94,55.29,80.56,73,55,7.29,broken clouds
311,Nemuro,JP,43.32,145.57,45.73,56,98,4.81,overcast clouds
312,Jumla,NP,29.27,82.18,54.28,62,74,5.44,broken clouds
313,Mahebourg,MU,-20.41,57.70,81.25,68,9,11.68,clear sky
314,Mutoko,ZW,-17.40,32.23,81.14,40,49,11.72,scattered clouds
315,Khatassy,RU,61.90,129.64,-5.03,93,100,7.58,overcast clouds
316,Coihaique,CL,-45.58,-72.07,49.95,76,75,3.44,broken clouds
317,Port Hawkesbury,CA,45.62,-61.35,65.8,86,63,11.01,broken clouds
318,Zyryanka,RU,65.75,150.85,-19.79,100,58,1.88,broken clouds
319,Kirkenaer,NO,60.46,12.06,47.03,94,100,4.36,light rain
320,Kununurra,AU,-15.77,128.73,91.38,55,65,14.97,broken clouds
321,Peleduy,RU,59.63,112.74,28.08,98,100,4.14,light snow
322,Amapa,BR,1.00,-52.00,73.56,97,93,0.96,overcast clouds
323,Zhezkazgan,KZ,47.80,67.71,35.58,69,75,6.71,broken clouds
324,Palu,ID,-0.89,119.87,76.28,97,100,1.34,heavy intensity rain
325,Saurimo,AO,-9.66,20.39,83.93,47,99,6.11,overcast clouds
326,Nsanje,MW,-16.92,35.26,102.07,24,35,7.31,scattered clouds
327,Kupang,ID,-10.17,123.58,80.2,81,86,4.92,overcast clouds
328,Veinticinco De Mayo,AR,-35.43,-60.17,63.99,72,62,5.99,broken clouds
329,Santa Cruz,BO,-17.80,-63.17,72.64,38,0,5.35,clear sky
330,Kalmunai,LK,7.42,81.82,81.07,77,87,8.1,overcast clouds
331,Sena Madureira,BR,-9.07,-68.66,70.02,56,52,1.43,broken clouds
332,North Bend,US,43.41,-124.22,42.93,96,100,12.66,overcast clouds
333,Lodwar,KE,3.12,35.60,94.05,28,98,16.24,overcast clouds
334,Macusani,PE,-14.08,-70.43,37.45,72,40,2.33,scattered clouds
335,Ambon,ID,-3.70,128.18,82.54,78,20,4.61,few clouds
336,Pangkalanbuun,ID,-2.68,111.62,77.02,88,89,2.68,light rain
337,Rehoboth,NA,-23.32,17.08,76.78,17,48,13.0,scattered clouds
338,Erzin,TR,36.96,36.20,67.59,51,95,1.32,overcast clouds
339,Madison Heights,US,42.49,-83.11,51.87,53,0,8.05,clear sky
340,Saskylakh,RU,71.92,114.08,-23.03,100,37,3.4,scattered clouds
341,Nampula,MZ,-15.12,39.27,93.15,27,20,13.8,few clouds
342,Troitskoye,RU,52.98,84.68,31.15,69,83,3.36,broken clouds
343,Conde,BR,-7.26,-34.91,81.86,69,75,8.05,broken clouds
344,Severomorsk,RU,69.07,33.42,30.6,91,62,6.17,broken clouds
345,Kerrobert,CA,51.92,-109.13,-4.77,100,100,7.34,overcast clouds
346,Bintulu,MY,3.17,113.03,79.83,86,100,5.1,overcast clouds
347,Cayenne,GF,4.93,-52.33,75.24,94,75,1.14,light rain
348,Sisimiut,GL,66.94,-53.67,14.04,81,61,8.86,broken clouds
349,Atar,MR,20.52,-13.05,92.53,9,16,6.69,few clouds
350,Nusaybin,TR,37.08,41.22,72.99,18,75,6.91,broken clouds
351,Mbini,GQ,1.57,9.61,82.81,73,98,6.29,light rain
352,Huanren,CN,41.26,125.37,39.63,90,30,1.41,scattered clouds
353,Liku,ID,-0.73,119.89,75.49,94,100,2.01,moderate rain
354,Nanortalik,GL,60.14,-45.24,27.91,89,46,3.31,scattered clouds
355,Yaan,NG,7.38,8.57,90.63,30,39,2.95,scattered clouds
356,Camacha,PT,33.08,-16.33,67.42,78,40,4.61,scattered clouds
357,Longyan,CN,25.11,117.02,66.04,96,100,2.35,overcast clouds
358,Xingcheng,CN,40.62,120.72,49.37,36,0,6.26,clear sky
359,Kumluca,TR,36.37,30.29,67.93,61,100,6.73,overcast clouds
360,Pevek,RU,69.70,170.31,8.49,89,8,11.25,clear sky
361,Lorengau,PG,-2.02,147.27,82.9,75,45,5.14,scattered clouds
362,Mabaruma,GY,8.20,-59.78,76.14,93,58,0.78,broken clouds
363,Ponta Do Sol,PT,32.67,-17.10,73.71,83,70,1.63,broken clouds
364,Estevan,CA,49.13,-102.98,16.0,86,100,9.22,overcast clouds
365,Estrela,BR,-28.06,-50.94,52.65,78,3,5.01,clear sky
366,Yumen,CN,40.28,97.20,44.13,29,100,8.3,overcast clouds
367,Camacari,BR,-12.70,-38.32,80.37,62,88,10.25,overcast clouds
368,Barranca,PE,-10.75,-77.77,60.55,92,47,7.18,scattered clouds
369,Roald,NO,62.58,6.13,47.16,76,0,11.5,clear sky
370,Podor,MR,16.65,-14.96,91.13,9,96,8.16,overcast clouds
371,Naze,JP,28.37,129.48,66.69,75,88,8.63,overcast clouds
372,Nioro,GM,13.35,-15.75,88.14,27,47,5.44,scattered clouds
373,Swan River,CA,52.11,-101.27,0.19,96,55,2.71,broken clouds
374,Tabory,RU,58.52,64.55,24.94,96,11,2.73,few clouds
375,Kirovo-Chepetsk,RU,58.55,50.04,32.36,80,100,7.2,overcast clouds
376,Batagay,RU,67.63,134.63,-3.06,99,100,3.15,overcast clouds
377,Bakchar,RU,57.02,82.07,26.06,97,99,3.31,overcast clouds
378,Brae,GB,60.40,-1.35,51.22,85,50,16.8,scattered clouds
379,Xining,CN,36.62,101.77,45.9,47,100,2.33,overcast clouds
380,Blagoyevo,RU,63.37,47.92,31.57,94,99,7.49,overcast clouds
381,Xuddur,SO,4.12,43.89,87.71,43,91,8.9,overcast clouds
382,Ozernovskiy,RU,51.50,156.52,35.74,62,100,19.28,light rain
383,Hammerfest,NO,70.66,23.68,37.85,81,75,8.05,broken clouds
384,Texarkana,US,33.43,-94.05,70.02,91,100,5.75,fog
385,Nauta,PE,-4.51,-73.58,70.43,88,10,0.63,clear sky
386,Gombong,ID,-7.61,109.51,77.49,90,95,1.92,light rain
387,Dindori,IN,22.95,81.08,73.2,52,24,6.26,few clouds
388,Vostok,RU,46.49,135.88,28.29,86,90,4.45,overcast clouds
389,Iralaya,HN,15.00,-83.23,75.51,82,66,7.2,broken clouds
390,San Quintin,MX,30.48,-115.95,60.69,86,72,6.31,broken clouds
391,Suba,PH,10.84,121.01,83.77,80,66,13.09,broken clouds
392,Mbandaka,CD,0.05,18.26,81.41,71,99,2.01,light rain
393,Nacala,MZ,-14.54,40.67,83.52,69,40,14.97,scattered clouds
394,Tsagan Aman,RU,47.56,46.72,43.32,51,46,3.91,scattered clouds
395,Platanos,GR,37.67,21.62,71.56,49,0,3.65,clear sky
396,Banda Aceh,ID,5.56,95.32,81.68,79,90,10.96,light rain
397,Altay,CN,47.87,88.12,39.47,58,63,3.91,broken clouds
398,Quatre Cocos,MU,-20.21,57.76,81.09,66,16,12.33,few clouds
399,Callaway,US,30.15,-85.57,69.98,97,0,4.61,clear sky
400,Newtonmore,GB,57.07,-4.12,44.58,96,100,5.75,overcast clouds
401,Pemba,MZ,-12.97,40.52,81.79,65,91,14.65,overcast clouds
402,Swan Hill,AU,-35.34,143.55,63.27,72,78,6.11,broken clouds
403,Miraflores,MX,19.22,-98.81,56.03,77,0,2.06,clear sky
404,Bonavista,CA,48.65,-53.11,52.79,93,100,18.19,overcast clouds
405,Strelka,RU,58.07,93.03,27.07,86,97,8.46,overcast clouds
406,Chudniv,UA,50.05,28.12,53.91,63,19,11.99,few clouds
407,Saint Anthony,US,45.02,-93.22,29.25,67,0,11.5,clear sky
408,Obo,CF,5.40,26.49,83.48,60,98,2.89,overcast clouds
409,Palmer,US,42.16,-72.33,67.68,77,100,11.5,light rain
410,Khandyga,RU,62.67,135.60,-10.71,100,100,1.99,overcast clouds
411,Winsum,NL,53.33,6.52,55.42,87,83,20.07,broken clouds
412,Vaasa,FI,63.10,21.62,44.62,93,100,2.3,overcast clouds
413,Mandera,KE,3.94,41.87,90.99,39,97,5.37,overcast clouds
414,Tongliao,CN,43.61,122.27,39.42,38,0,8.68,clear sky
415,Brigantine,US,39.41,-74.36,70.0,92,100,9.22,overcast clouds
416,Asmar,AF,35.03,71.36,61.45,68,92,3.49,overcast clouds
417,Arona,ES,28.10,-16.68,73.9,77,20,8.05,few clouds
418,Sroda Wielkopolska,PL,52.23,17.28,51.06,66,44,13.18,scattered clouds
419,Alta Floresta,BR,-9.88,-56.09,77.45,63,82,2.98,broken clouds
420,Monrovia,LR,6.30,-10.80,82.33,72,97,6.38,overcast clouds
421,Santa Isabel Do Rio Negro,BR,-0.41,-65.02,72.5,98,91,1.03,very heavy rain
422,Fukue,JP,32.69,128.84,62.42,55,0,10.4,clear sky
423,Rosetta,EG,31.40,30.42,74.8,53,1,19.3,clear sky
424,Kabinda,CD,-6.13,24.48,69.01,91,100,6.2,overcast clouds
425,Santa Maria,BR,-29.68,-53.81,60.51,78,52,12.08,broken clouds
426,Punta Alta,AR,-38.88,-62.07,68.27,46,85,15.32,overcast clouds
427,Samarai,PG,-10.62,150.67,82.06,77,44,4.52,scattered clouds
428,Mehamn,NO,71.04,27.85,35.55,93,40,10.36,moderate rain
429,Korem,ET,12.51,39.52,66.67,34,6,8.57,clear sky
430,Haines Junction,CA,60.75,-137.51,-4.65,96,6,1.45,clear sky
431,Guadalupe Y Calvo,MX,26.10,-106.97,42.15,29,0,6.33,clear sky
432,Malakal,SS,9.53,31.66,99.21,25,93,1.66,overcast clouds
433,Shirokiy,RU,49.76,129.52,22.24,87,4,2.04,clear sky
434,Houma,US,29.60,-90.72,70.0,99,100,5.75,mist
435,Zaoyang,CN,32.13,112.75,66.25,50,36,7.29,scattered clouds
436,Hun,LY,29.13,15.95,69.96,44,0,7.65,clear sky
437,Beringovskiy,RU,63.05,179.32,32.11,100,100,9.48,snow
438,Kazachinskoye,RU,57.70,93.28,27.43,82,89,8.55,overcast clouds
439,Tukrah,LY,32.53,20.58,71.08,67,31,13.27,light rain
440,Lavrentiya,RU,65.58,-171.00,31.3,94,100,12.59,light snow
441,Pombia,IT,45.65,8.63,61.11,53,0,2.3,clear sky
442,Catamarca,AR,-28.47,-65.79,75.06,29,78,5.99,broken clouds
443,Kopashnovo,UA,48.22,23.48,49.14,97,92,3.09,light rain
444,Ambilobe,MG,-13.20,49.05,93.74,35,87,9.08,overcast clouds
445,Fortuna,US,40.60,-124.16,44.94,94,60,8.99,broken clouds
446,Usakos,NA,-22.00,15.60,82.74,16,0,12.55,clear sky
447,Owando,CG,-0.48,15.90,88.0,53,99,1.9,overcast clouds
448,Clyde River,CA,70.47,-68.59,-3.5,83,87,2.75,overcast clouds
449,Mitchell,US,43.71,-98.03,20.1,68,0,4.61,clear sky
450,Mildura,AU,-34.20,142.15,67.06,65,47,11.12,scattered clouds
451,Faanui,PF,-16.48,-151.75,78.84,77,100,18.07,light rain
452,Burnie,AU,-41.07,145.92,58.95,78,35,4.14,scattered clouds
453,Port Hedland,AU,-20.32,118.57,75.25,64,40,21.85,scattered clouds
454,Oparino,RU,59.85,48.28,30.78,96,100,7.27,light snow
455,Cromarty,GB,57.68,-4.03,49.71,89,75,4.61,moderate rain
456,Jieshi,CN,22.81,115.83,71.98,81,78,12.1,broken clouds
457,Tazovskiy,RU,67.47,78.70,21.9,97,100,6.35,overcast clouds
458,Seymchan,RU,62.88,152.43,0.93,94,100,2.95,overcast clouds
459,Sarkand,KZ,45.41,79.92,52.34,51,41,3.69,scattered clouds
460,Yangambi,CD,0.81,24.43,78.8,87,84,3.53,moderate rain
461,Ola,RU,59.58,151.28,17.15,72,99,9.26,overcast clouds
462,Arsk,RU,56.09,49.88,31.75,90,100,10.27,overcast clouds
463,Novonikolayevskiy,RU,50.97,42.36,36.79,84,100,1.99,overcast clouds
464,Ostrovnoy,RU,68.05,39.51,32.31,90,100,9.17,overcast clouds
465,Hami,CN,42.80,93.45,48.85,26,100,1.68,overcast clouds
466,Baruun-Urt,MN,46.68,113.28,34.43,34,71,16.44,broken clouds
467,Quesnel,CA,53.00,-122.50,7.86,83,100,7.61,overcast clouds
468,Huambo,AO,-12.78,15.74,78.58,41,72,5.59,broken clouds
469,Japura,ID,-0.32,102.35,75.65,95,100,2.26,overcast clouds
470,Siderno,IT,38.28,16.30,68.5,63,29,7.45,scattered clouds
471,Luanda,AO,-8.84,13.23,84.2,65,20,9.22,few clouds
472,Solnechnyy,RU,50.72,136.63,25.88,54,92,3.42,overcast clouds
473,Flinders,AU,-34.58,150.86,62.06,88,36,6.62,scattered clouds
474,Boralday,KZ,43.36,76.86,51.66,71,75,6.71,smoke
475,Cravo Norte,CO,6.30,-70.20,76.03,85,92,3.2,overcast clouds
476,Norman Wells,CA,65.28,-126.83,-3.6,93,32,3.31,scattered clouds
477,Bonthe,SL,7.53,-12.51,87.17,59,81,0.27,broken clouds
478,Dragor,DK,55.59,12.67,55.02,83,75,19.57,broken clouds
479,Buraydah,SA,26.33,43.98,83.23,25,1,0.89,clear sky
480,Arica,CL,-18.48,-70.30,61.03,77,100,4.61,overcast clouds
481,Neiafu,TO,-18.65,-173.98,77.18,72,23,16.82,few clouds
482,Dunedin,NZ,-45.87,170.50,55.8,68,60,8.99,broken clouds
483,Kahului,US,20.89,-156.47,78.82,71,0,13.8,clear sky
484,Moose Factory,CA,51.26,-80.61,31.98,100,100,6.91,overcast clouds
485,Vardo,NO,70.37,31.11,31.98,93,100,5.75,overcast clouds
486,Alamosa,US,37.47,-105.87,33.78,64,0,9.22,clear sky
487,Balkanabat,TM,39.51,54.37,52.02,37,3,7.74,clear sky
488,Kapoeta,SS,4.77,33.59,94.39,27,100,16.17,overcast clouds
489,Blois,FR,47.58,1.33,60.01,79,99,16.89,overcast clouds
490,Batemans Bay,AU,-35.72,150.18,65.1,92,39,5.95,scattered clouds
491,Zapolyarnyy,RU,69.42,30.81,27.68,93,24,8.77,few clouds
492,Saint-Leu,RE,-21.15,55.28,79.63,76,54,3.27,broken clouds
493,Khlung,TH,12.45,102.22,84.0,74,99,2.24,overcast clouds
494,General Pico,AR,-35.66,-63.76,66.52,39,0,18.21,clear sky
495,Paita,PE,-5.09,-81.11,62.31,89,38,7.56,scattered clouds
496,Dwarka,IN,22.24,68.97,83.46,50,23,13.22,few clouds
497,Saint-Denis,FR,48.92,2.33,59.85,81,100,18.41,overcast clouds
498,Dubuque,US,42.48,-90.87,36.63,49,0,8.05,clear sky
499,Hays,US,30.05,-98.03,73.81,89,22,4.12,few clouds
500,Sete,FR,43.40,3.70,66.06,55,0,3.09,clear sky
501,Beloha,MG,-25.17,45.05,86.2,50,29,12.35,light rain
502,Olavarria,AR,-36.89,-60.32,60.03,88,69,14.09,broken clouds
503,Kavaratti,IN,10.57,72.64,82.63,67,69,4.94,broken clouds
504,Lalsot,IN,26.57,76.33,87.24,27,77,3.76,broken clouds
505,Dunmore Town,BS,25.50,-76.65,80.6,69,0,23.38,clear sky
506,Lillesand,NO,58.25,8.38,51.89,82,20,3.44,few clouds
507,Hualmay,PE,-11.10,-77.61,61.72,89,26,9.06,scattered clouds
508,Nelson Bay,AU,-32.72,152.15,66.0,78,1,13.0,clear sky
509,Khatanga,RU,71.97,102.50,3.9,96,99,4.83,overcast clouds
510,Tanout,NE,14.97,8.89,83.95,12,1,13.51,clear sky
511,Nouakchott,MR,18.09,-15.98,85.93,29,0,6.42,clear sky
512,Lufilufi,WS,-13.87,-171.60,74.98,79,33,15.79,light rain
513,Mareeba,AU,-17.00,145.43,74.12,90,25,3.13,scattered clouds
514,Agadez,NE,19.75,10.25,80.82,17,5,10.83,clear sky
515,Great Falls,US,47.50,-111.30,16.41,90,100,6.91,overcast clouds
516,Chabahar,IR,25.29,60.64,82.4,66,3,12.37,clear sky
517,Ponta Delgada,PT,37.73,-25.67,66.92,72,20,18.41,few clouds
518,Hofn,IS,64.25,-15.21,42.82,70,75,18.41,broken clouds
519,Miri,MY,4.41,114.01,79.56,83,100,3.69,heavy intensity rain
520,Bage,BR,-31.33,-54.11,60.58,88,40,12.66,scattered clouds
521,Marsa Matruh,EG,31.35,27.25,73.11,56,0,20.74,clear sky
522,San Vicente De Canete,PE,-13.08,-76.38,61.88,85,22,2.82,few clouds
523,Krasnyy Kut,RU,50.95,46.97,42.17,56,68,9.13,broken clouds
524,Mbuguni,TZ,-3.57,36.95,90.88,28,74,9.19,broken clouds
525,Cairns,AU,-16.92,145.77,78.75,80,100,6.91,overcast clouds
526,Hamilton,US,39.18,-84.53,52.99,74,0,6.91,clear sky
527,Punuare,HN,14.73,-85.97,68.13,95,99,1.92,overcast clouds
528,Timra,SE,62.49,17.33,42.67,93,75,3.44,light rain
529,Santa Isabel,BR,-23.32,-46.22,60.1,88,96,4.56,overcast clouds
530,Smithers,CA,54.78,-127.17,7.65,73,89,3.11,overcast clouds
531,Giresun,TR,40.50,38.50,42.4,52,100,6.22,overcast clouds
532,Peniche,PT,39.36,-9.38,68.56,85,100,10.36,overcast clouds
533,Loviisa,FI,60.46,26.23,46.29,90,100,14.83,overcast clouds
534,Portales,US,34.19,-103.33,38.73,63,98,9.19,overcast clouds
535,Molochnoye,RU,59.29,39.68,35.31,93,100,9.8,overcast clouds
536,Hervey Bay,AU,-25.30,152.85,68.76,63,9,13.76,clear sky
537,Auchi,NG,7.07,6.27,83.84,49,88,3.53,overcast clouds
538,Kitakata,JP,37.65,139.87,49.86,77,37,0.65,scattered clouds
539,Rafsanjan,IR,30.41,55.99,67.59,18,0,7.18,clear sky
540,Ikalamavony,MG,-21.15,46.58,82.74,47,100,1.39,light rain
541,Popondetta,PG,-8.75,148.25,74.3,94,100,2.8,moderate rain
542,Yar-Sale,RU,66.83,70.83,21.34,95,99,8.21,overcast clouds
543,Salalah,OM,17.02,54.09,86.09,58,0,10.36,clear sky
544,Boissevain,CA,49.23,-100.06,16.3,94,57,5.68,broken clouds
545,Abu Dhabi,AE,24.47,54.37,89.71,48,0,6.91,clear sky
546,Talara,PE,-4.58,-81.27,64.99,82,45,8.55,scattered clouds
547,Ellensburg,US,47.00,-120.55,36.37,94,100,4.61,mist
548,Kota Belud,MY,6.35,116.43,79.48,88,100,2.84,overcast clouds
549,Iskateley,RU,67.68,53.15,28.22,94,99,12.33,overcast clouds
550,Sao Joao Do Paraiso,BR,-15.31,-42.01,69.15,62,100,7.65,overcast clouds
551,Kochevo,RU,59.60,54.31,31.08,82,100,6.17,overcast clouds
552,Matara,LK,5.95,80.54,82.04,73,63,8.14,broken clouds
553,Ruteng,ID,-8.61,120.47,63.9,94,100,1.01,overcast clouds
554,Kurilsk,RU,45.23,147.88,42.53,70,96,12.01,light rain
